_id,latitude,longitude,intensity,__v
658197cb9807e32264eec2ca,24.48507,72.78728,0.0555555556,0
658197cc9807e32264eec2cd,25.18363,73.45431,0.1388888889,0
658197cc9807e32264eec2d0,26.8695273235,76.9895864697,0.1111111111,0
658197cd9807e32264eec2d7,24.8566018,74.0780469,0.1388888889,0
658197ce9807e32264eec2da,24.576203,73.699732,0.1944444444,0
658197ce9807e32264eec2dd,24.37097,75.95524,0.1388888889,0
658197cf9807e32264eec2e0,26.8608627,75.767025,0.1666666667,0
658197d09807e32264eec2e5,24.60875,72.5051,0.1388888889,0
658197d09807e32264eec2e8,26.37861,74.08551,0.0833333333,0
658197d19807e32264eec2eb,28.4868912,73.7323723,0.0555555556,0
658197d19807e32264eec2ef,24.7826,73.74955,0.1666666667,0
658197d29807e32264eec2f2,25.0542823669,75.3387545049,0.1944444444,0
658197d29807e32264eec2f6,23.63969,74.87464,0.0833333333,0
658197d39807e32264eec2f9,26.28929,73.01393,0.1388888889,0
658197d39807e32264eec2fc,27.96913,76.38278,0.0833333333,0
658197d49807e32264eec2ff,26.15458,74.36412,0.1111111111,0
658197d49807e32264eec302,26.6421,77.61749,0.1666666667,0
658197d59807e32264eec306,27.58912,75.4914,0.1666666667,0
658197d59807e32264eec309,24.56022,73.71742,0.1111111111,0
658197d69807e32264eec30c,26.91725,76.81394,0.1111111111,0
658197d69807e32264eec30f,26.82453,75.85425,0.25,0
658197d79807e32264eec312,27.10852,73.23128,0.0833333333,0
658197d79807e32264eec315,28.0111,73.35549,0.1388888889,0
658197d79807e32264eec318,25.1908,75.84582,0.1944444444,0
658197d89807e32264eec31b,25.3445,72.63664,0.1111111111,0
658197d89807e32264eec31e,26.05135,74.76907,0.1666666667,0
658197d99807e32264eec321,23.72991,73.88917,0.1388888889,0
658197d99807e32264eec324,27.717247,75.777301,0.0277777778,0
658197da9807e32264eec327,25.6147422,75.2749179,0.1388888889,0
658197da9807e32264eec32a,29.09658,75.16979,0.0833333333,0
658197db9807e32264eec32d,29.9301,73.8699,0.1388888889,0
658197dc9807e32264eec331,25.09694,76.50883,0.1666666667,0
658197dc9807e32264eec334,26.9483822489,75.7628934449,0.1388888889,0
658197dd9807e32264eec337,24.8876,74.6178,0.1388888889,0
658197dd9807e32264eec33a,27.61315,75.14245,0.1666666667,0
658197dd9807e32264eec33d,26.73239,71.58251,0.1388888889,0
658197de9807e32264eec340,26.46391,74.63007,0.1666666667,0
658197de9807e32264eec343,26.91051,74.59471,0.0555555556,0
658197df9807e32264eec347,23.55469,73.98689,0.1666666667,0
658197e09807e32264eec34a,26.61165,75.03673,0.1111111111,0
658197e09807e32264eec34d,27.27985,74.493729,0.1666666667,0
658197e19807e32264eec350,26.948772,75.763294,0.1111111111,0
658197e19807e32264eec353,26.6588,74.03603,0.1666666667,0
658197e19807e32264eec356,26.24,74.24555,0.1111111111,0
658197e29807e32264eec359,26.86276,75.7927,0.1388888889,0
658197e29807e32264eec35c,26.8983,76.3171,0.0555555556,0
658197e39807e32264eec35f,23.55658,74.445,0.0833333333,0
658197e39807e32264eec362,27.61717,75.15095,0.1111111111,0
658197e49807e32264eec365,27.50573,77.00003,0.1944444444,0
658197e49807e32264eec368,26.10563,74.31229,0.0833333333,0
658197e49807e32264eec36b,26.71052,73.29831,0.1111111111,0
658197e59807e32264eec36e,25.192071,75.85827,0.1111111111,0
658197e59807e32264eec371,25.53844,76.38196,0.1666666667,0
658197e69807e32264eec374,25.92217,74.63038,0.1666666667,0
658197e79807e32264eec378,26.09547,74.318749,0.1666666667,0
658197e79807e32264eec37c,25.9020033,74.6575954,0.1388888889,0
658197e89807e32264eec37f,25.50552,74.2333,0.1666666667,0
658197e89807e32264eec382,25.44949,71.90054,0.0277777778,0
658197e99807e32264eec385,24.912027,73.721192,0.1388888889,0
658197e99807e32264eec388,26.16393,73.99758,0.1666666667,0
658197e99807e32264eec38b,24.4152087,76.5649929,0.1388888889,0
658197ea9807e32264eec38f,26.4727815,76.7275909,0.1111111111,0
658197ea9807e32264eec392,26.55668,76.56396,0.0833333333,0
658197eb9807e32264eec395,27.069919,75.832304,0.1111111111,0
658197eb9807e32264eec398,27.16169,75.86339,0.1111111111,0
658197ec9807e32264eec39b,26.91674,75.81763,0.1111111111,0
658197ec9807e32264eec39e,24.567713,73.691425,0.1666666667,0
658197ed9807e32264eec3a1,26.23493,71.21172,0.1388888889,0
658197ed9807e32264eec3a4,26.90726,77.28966,0.1388888889,0
658197ed9807e32264eec3a7,25.25277,75.02448,0.1666666667,0
658197ee9807e32264eec3aa,26.884774,75.76949,0.1944444444,0
658197ee9807e32264eec3ad,25.12757,75.85573,0.1111111111,0
658197ef9807e32264eec3b0,28.007118,73.319925,0.0555555556,0
658197ef9807e32264eec3b3,26.92547,75.84535,0.1944444444,0
658197f09807e32264eec3b6,26.86457,75.71922,0.1388888889,0
658197f09807e32264eec3b9,25.6043847051,72.88931337,0.1388888889,0
658197f09807e32264eec3bc,26.9494009415,75.7129582242,0.0555555556,0
658197f19807e32264eec3bf,26.80312,75.8442,0.1111111111,0
658197f19807e32264eec3c2,23.5346437671,74.4317257336,0.1111111111,0
658197f29807e32264eec3c5,25.13858,75.92054,0.1944444444,0
658197f29807e32264eec3c8,24.636254,73.709986,0.0833333333,0
658197f39807e32264eec3cb,25.18343,73.45498,0.1111111111,0
658197f39807e32264eec3ce,26.81958,75.79705,0.0555555556,0
658197f39807e32264eec3d1,25.80024,73.32605,0.0555555556,0
658197f49807e32264eec3d5,28.3634,75.60854,0.1666666667,0
658197f59807e32264eec3d8,23.53572,74.42713,0.0833333333,0
658197f59807e32264eec3db,25.12288,76.62633,0.0555555556,0
658197f59807e32264eec3de,27.72693,75.47489,0.1111111111,0
658197f69807e32264eec3e1,27.608,75.1513,0.0833333333,0
658197f69807e32264eec3e4,26.73428,76.15202,0.1111111111,0
658197f79807e32264eec3e7,28.28978,74.95784,0.1388888889,0
658197f89807e32264eec3ea,27.5687,76.59703,0.1666666667,0
658197f89807e32264eec3ed,26.47924,77.01583,0.1388888889,0
658197f89807e32264eec3f0,24.1957,73.7042,0.1666666667,0
658197f99807e32264eec3f4,25.95817,73.14223,0.1388888889,0
658197fa9807e32264eec3f7,28.01277,73.32454,0.1388888889,0
658197fa9807e32264eec3fa,28.24032,75.08795,0.0555555556,0
658197fb9807e32264eec3fe,24.63,73.68332,0.1944444444,0
658197fb9807e32264eec402,26.92998,75.80732,0.1388888889,0
658197fc9807e32264eec406,26.43138,74.63726,0.1666666667,0
658197fd9807e32264eec409,25.90107,74.63192,0.0833333333,0
658197fd9807e32264eec40c,28.87943,74.05494,0.1388888889,0
658197fd9807e32264eec40f,28.10431,75.38363,0.1388888889,0
658197fe9807e32264eec412,27.1234,74.8458,0.1111111111,0
658197fe9807e32264eec415,29.91189,73.87697,0.1111111111,0
658197ff9807e32264eec41b,26.911919,75.83514,0.1666666667,0
658198009807e32264eec41e,26.32532,76.63454,0.1111111111,0
658198009807e32264eec421,26.7738952501,72.3257567498,0.0833333333,0
658198019807e32264eec424,26.94557,75.78859,0.1388888889,0
658198019807e32264eec427,24.27086,76.43463,0.1388888889,0
658198029807e32264eec42a,27.76143,74.18078,0.1388888889,0
658198029807e32264eec42d,26.92447,71.91777,0.1111111111,0
658198039807e32264eec431,24.61889,72.52875,0.1666666667,0
658198039807e32264eec434,27.21578,77.20128,0.1666666667,0
658198049807e32264eec437,27.685904,74.458994,0.1111111111,0
658198049807e32264eec43a,25.48059,71.0725,0.1111111111,0
658198049807e32264eec43d,26.99237,71.30936,0.1388888889,0
658198059807e32264eec440,26.9186984,75.789691975,0.1111111111,0
658198059807e32264eec443,25.8424,73.48795,0.1111111111,0
658198069807e32264eec446,29.07726,75.36493,0.0555555556,0
658198069807e32264eec449,25.44596,75.6317,0.1111111111,0
658198079807e32264eec44c,26.590323,74.871734,0.1388888889,0
658198079807e32264eec44f,27.8495224302,75.2672201036,0.0833333333,0
658198089807e32264eec453,26.91656,75.80105,0.1111111111,0
658198089807e32264eec456,26.45927,74.64375,0.1944444444,0
658198099807e32264eec459,29.1926844,73.2097527125,0.0833333333,0
658198099807e32264eec45c,26.88968,75.81063,0.0833333333,0
658198099807e32264eec45f,23.56214,73.9852,0.1111111111,0
6581980a9807e32264eec462,26.90021,75.79756,0.0555555556,0
6581980a9807e32264eec465,27.16437,75.72316,0.0555555556,0
6581980b9807e32264eec468,28.28981,74.95748,0.1388888889,0
6581980b9807e32264eec46b,24.26108,74.7226,0.1388888889,0
6581980c9807e32264eec46e,25.681205,76.472214,0.1111111111,0
6581980c9807e32264eec471,26.18276,76.97262,0.1111111111,0
6581980c9807e32264eec474,24.108022,74.445327,0,0
6581980d9807e32264eec478,27.51371,76.68597,0.1944444444,0
6581980e9807e32264eec47b,26.1057,74.31233,0.1388888889,0
6581980e9807e32264eec47e,24.55823,72.39282,0.1944444444,0
6581980e9807e32264eec481,24.61548,73.72499,0,0
6581980f9807e32264eec485,23.84949,73.71254,0.0833333333,0
6581980f9807e32264eec488,27.2004,73.7241,0.1388888889,0
658198109807e32264eec48b,25.80996,73.04787,0.0833333333,0
658198109807e32264eec48e,27.99897,76.45324,0.1388888889,0
658198119807e32264eec491,23.8675,73.6957,0.1666666667,0
658198119807e32264eec495,24.13028,74.0398,0.0833333333,0
658198129807e32264eec498,25.71586,73.94615,0.0555555556,0
658198129807e32264eec49b,25.143393,75.842291,0.1666666667,0
658198139807e32264eec49e,24.64815,73.83631,0.0555555556,0
658198139807e32264eec4a1,25.05659,73.90039,0.0555555556,0
658198149807e32264eec4a4,24.427832,74.27116,0.1111111111,0
658198149807e32264eec4a7,26.872236,75.951719,0.0833333333,0
658198159807e32264eec4ab,26.818337,75.817945,0.1111111111,0
658198159807e32264eec4ae,24.41389,74.47142,0.1666666667,0
658198169807e32264eec4b1,24.645997,72.922012,0.0833333333,0
658198169807e32264eec4b4,24.040972,74.09067,0.1111111111,0
658198169807e32264eec4b7,27.54084,75.747,0.0555555556,0
658198179807e32264eec4ba,26.5789,75.5627,0.1388888889,0
658198179807e32264eec4bd,27.03409,74.7402,0.0833333333,0
658198189807e32264eec4c1,25.3445,74.63271,0.0833333333,0
658198189807e32264eec4c4,25.1814,75.89144,0.0833333333,0
658198199807e32264eec4c7,25.1336,74.20533,0.1944444444,0
658198199807e32264eec4ca,24.58852,76.16694,0.1388888889,0
6581981a9807e32264eec4cd,28.031152,76.71747,0.1666666667,0
6581981a9807e32264eec4d0,26.97051,75.76503,0.1111111111,0
6581981a9807e32264eec4d3,25.41793,71.3505,0.1111111111,0
6581981b9807e32264eec4d6,23.82861,75.5916,0.1388888889,0
6581981b9807e32264eec4d9,26.34815,76.89901,0.0833333333,0
6581981c9807e32264eec4dc,26.27473,73.00129,0.1111111111,0
6581981c9807e32264eec4df,26.81649,77.91699,0.1666666667,0
6581981d9807e32264eec4e2,29.58192,74.32337,0.0555555556,0
6581981d9807e32264eec4e5,26.97039,75.76465,0.1388888889,0
6581981d9807e32264eec4e8,24.88728,74.6374,0.0833333333,0
6581981e9807e32264eec4eb,27.59974,76.61516,0.1388888889,0
6581981e9807e32264eec4ee,27.40242,74.92551,0.1111111111,0
6581981f9807e32264eec4f1,25.75149,71.41088,0.0833333333,0
6581981f9807e32264eec4f4,24.92622,72.68295,0.1388888889,0
658198209807e32264eec4f7,25.7669,71.4051,0.0833333333,0
658198219807e32264eec4fe,25.73627,71.40483,0.0833333333,0
658198219807e32264eec501,26.05116,74.76903,0.1111111111,0
658198229807e32264eec504,26.20498,75.04083,0.1388888889,0
658198229807e32264eec507,27.30972,75.95193,0.0833333333,0
658198239807e32264eec50a,25.14594,75.11581,0.0833333333,0
658198239807e32264eec50e,25.40514,76.06921,0.1111111111,0
658198249807e32264eec511,26.3618697,74.1607781,0.0555555556,0
658198259807e32264eec517,26.80969,74.5902,0.0833333333,0
658198259807e32264eec51a,28.06581,74.6069,0.1666666667,0
658198269807e32264eec51d,27.55768,76.61462,0.1388888889,0
658198269807e32264eec520,26.29885,73.01113,0.0833333333,0
658198279807e32264eec523,26.7325,77.0324,0.0833333333,0
658198279807e32264eec526,27.56782,76.60559,0.0833333333,0
658198279807e32264eec529,25.15742,75.82717,0.1388888889,0
658198289807e32264eec52c,28.03114,76.71727,0.0833333333,0
658198289807e32264eec52f,26.17489,75.78829,0.1388888889,0
658198299807e32264eec532,23.833,73.71337,0.1666666667,0
658198299807e32264eec535,26.91504,70.90829,0.1111111111,0
6581982a9807e32264eec538,24.2412,73.94998,0.1111111111,0
6581982a9807e32264eec53b,28.02173,73.31348,0.1388888889,0
6581982b9807e32264eec53f,26.60575,75.94588,0.1111111111,0
6581982b9807e32264eec542,25.82862,72.2473,0.1111111111,0
6581982c9807e32264eec545,25.1509079,76.3001794001,0.1388888889,0
6581982c9807e32264eec548,28.9592626047,74.5698952675,0.1388888889,0
6581982d9807e32264eec54b,26.96305,76.57855,0.1111111111,0
6581982d9807e32264eec54f,26.92058,75.78958,0.1388888889,0
6581982e9807e32264eec552,26.23321,71.21305,0.0555555556,0
6581982e9807e32264eec555,26.77418,72.32568,0.1111111111,0
6581982f9807e32264eec558,25.3546835838,74.6245483578,0.1111111111,0
6581982f9807e32264eec55b,26.8333,70.5167,0.0833333333,0
6581982f9807e32264eec55e,29.52099,73.57747,0.1666666667,0
658198309807e32264eec561,28.1639,76.82417,0.0833333333,0
658198309807e32264eec564,26.80684,77.14556,0.1388888889,0
658198319807e32264eec567,28.07085,75.81707,0.2222222222,0
658198319807e32264eec56a,28.203,76.84529,0.1388888889,0
658198329807e32264eec56d,25.90185,74.68647,0.1666666667,0
658198329807e32264eec570,26.8155,77.0139,0.0833333333,0
658198329807e32264eec573,28.08758,74.01222,0.0833333333,0
658198339807e32264eec576,25.06823,73.86856,0.1666666667,0
658198339807e32264eec579,26.431241,74.637294,0.1944444444,0
658198349807e32264eec57c,24.92645,72.6832,0.1111111111,0
658198349807e32264eec57f,26.095633,74.318836,0.1666666667,0
658198349807e32264eec582,26.07215,74.11272,0.1944444444,0
658198359807e32264eec585,29.450956,74.520795,0.0833333333,0
658198359807e32264eec588,27.68233,75.19252,0.1388888889,0
658198369807e32264eec58d,26.8695703,75.8638333,0.1388888889,0
658198379807e32264eec591,27.75853,76.52259,0.0555555556,0
658198379807e32264eec594,25.34116,74.63212,0.0833333333,0
658198389807e32264eec597,27.84905,72.96406,0.0555555556,0
658198389807e32264eec59b,27.59305,76.63644,0.1944444444,0
658198399807e32264eec5a1,28.78436,73.84714,0.1666666667,0
6581983a9807e32264eec5a4,28.02319,73.31198,0.1944444444,0
6581983a9807e32264eec5a7,26.70754,76.53783,0.1388888889,0
6581983b9807e32264eec5aa,26.89936,75.2741,0.0833333333,0
6581983b9807e32264eec5ad,23.20235,74.44316,0.2222222222,0
6581983b9807e32264eec5b0,25.32521,72.63401,0.1388888889,0
6581983c9807e32264eec5b3,26.27609,73.00888,0.1388888889,0
6581983c9807e32264eec5b6,23.5323593,74.4302027,0.1666666667,0
6581983d9807e32264eec5b9,26.47438,73.79765,0.1111111111,0
6581983d9807e32264eec5bc,27.85021,75.26739,0.1111111111,0
6581983e9807e32264eec5bf,24.00051,73.76016,0.1388888889,0
6581983e9807e32264eec5c2,23.796,74.1613,0.0555555556,0
6581983f9807e32264eec5c6,24.59433,76.16306,0.1666666667,0
658198409807e32264eec5cb,25.42601,73.69373,0.0833333333,0
658198409807e32264eec5ce,26.97495,75.39041,0.1111111111,0
658198419807e32264eec5d2,25.1793,75.83654,0.1111111111,0
658198419807e32264eec5d5,24.99784,75.01347,0.1111111111,0
658198429807e32264eec5d8,27.00655,75.708,0.1666666667,0
658198429807e32264eec5db,25.09121,75.51901,0.0833333333,0
658198429807e32264eec5de,25.77144,73.3282,0.0833333333,0
658198439807e32264eec5e1,25.07634,76.51008,0.1944444444,0
658198439807e32264eec5e4,28.20584,76.86634,0.1111111111,0
658198449807e32264eec5e7,26.89995,78.17085,0.2222222222,0
658198449807e32264eec5ea,26.70531,77.86435,0.0555555556,0
658198459807e32264eec5ed,28.18205,75.49382,0,0
658198459807e32264eec5f1,27.7947845501,75.978291955,0.1388888889,0
658198469807e32264eec5f4,27.098329,75.087304,0.1388888889,0
658198469807e32264eec5f7,26.84952733,75.80898151,0.1111111111,0
658198479807e32264eec5fa,29.32771,73.875064,0.1944444444,0
658198479807e32264eec5fd,27.14344,74.85748,0.1388888889,0
658198479807e32264eec600,27.599533,76.61601,0.1388888889,0
658198489807e32264eec603,28.005139,73.308703,0.0833333333,0
658198489807e32264eec606,26.8207639,75.7942902,0.0833333333,0
658198499807e32264eec609,25.37856,72.44097,0.0833333333,0
658198499807e32264eec60c,26.94013,75.84559,0.1666666667,0
6581984a9807e32264eec60f,26.98478,75.77343,0.0833333333,0
6581984a9807e32264eec612,26.01755,75.91162,0.1388888889,0
6581984a9807e32264eec615,27.25267,76.1643,0.1111111111,0
6581984b9807e32264eec618,26.5366,74.31069,0.1666666667,0
6581984b9807e32264eec61b,25.97359,75.1516,0.1666666667,0
6581984c9807e32264eec61e,25.56298,71.91841,0.1388888889,0
6581984c9807e32264eec621,28.382101,75.781941,0.0833333333,0
6581984c9807e32264eec624,26.052865,76.147395,0.1111111111,0
6581984d9807e32264eec627,27.53358,77.12214,0.1666666667,0
6581984d9807e32264eec62a,27.6964478,74.4683608,0.1388888889,0
6581984e9807e32264eec62d,28.63482,75.38811,0.1111111111,0
6581984e9807e32264eec631,27.36575,75.07881,0.2222222222,0
6581984f9807e32264eec634,27.13829,76.56495,0.0833333333,0
6581984f9807e32264eec637,26.89964,75.1712,0,0
658198509807e32264eec63c,26.27225,73.03726,0.1388888889,0
658198519807e32264eec641,25.18082,75.83674,0.1111111111,0
658198519807e32264eec644,26.4704,76.7853,0.1666666667,0
658198529807e32264eec647,26.4829,76.734,0.1111111111,0
658198529807e32264eec64a,25.67491,76.20152,0.0833333333,0
658198539807e32264eec64d,28.20442,75.87705,0.1666666667,0
658198539807e32264eec650,29.84634,74.03217,0.1111111111,0
658198539807e32264eec653,26.64301,71.87834,0.0833333333,0
658198549807e32264eec657,26.65064,74.04402,0.1944444444,0
658198549807e32264eec65a,24.58159,73.68221,0.0833333333,0
658198559807e32264eec65d,25.37174,72.78413,0.1388888889,0
658198559807e32264eec660,27.06994,75.83169,0.0833333333,0
658198569807e32264eec663,24.9304,75.5905,0.1388888889,0
658198569807e32264eec666,25.168892,75.834399,0.1111111111,0
658198579807e32264eec669,25.9236,73.66573,0.0833333333,0
658198579807e32264eec66c,26.61237,74.26407,0.1944444444,0
658198589807e32264eec671,24.58919,73.68948,0.1388888889,0
658198589807e32264eec675,24.36173,76.17956,0.1111111111,0
658198599807e32264eec678,24.10804,74.44522,0.1111111111,0
658198599807e32264eec67b,26.70552,77.67399,0.1388888889,0
6581985a9807e32264eec67f,27.20654,77.03778,0.1666666667,0
6581985a9807e32264eec682,23.83379,73.71182,0.1111111111,0
6581985b9807e32264eec685,25.19422,75.85377,0.0555555556,0
6581985b9807e32264eec688,27.05375,74.84483,0.1388888889,0
6581985c9807e32264eec68c,26.8303,70.50711,0.0833333333,0
6581985d9807e32264eec68f,25.39098,76.24705,0.0555555556,0
6581985d9807e32264eec693,25.1332756375,75.8356456875,0.1388888889,0
6581985e9807e32264eec696,26.5629495448,76.329094623,0.0833333333,0
6581985e9807e32264eec699,26.93214,75.81772,0.1944444444,0
6581985f9807e32264eec69c,26.37855,74.0855,0.0555555556,0
6581985f9807e32264eec69f,24.88556,72.860828,0.0555555556,0
658198609807e32264eec6a2,26.08952,76.87302,0.1111111111,0
658198609807e32264eec6a5,27.56771,75.15689,0.0555555556,0
658198619807e32264eec6a8,25.66997,76.19227,0.1111111111,0
658198619807e32264eec6ab,25.0665,73.87091,0.0833333333,0
658198619807e32264eec6ae,28.0087,73.3243,0.1111111111,0
658198629807e32264eec6b1,24.49356,74.13653,0.1111111111,0
658198629807e32264eec6b4,26.8680906,75.7541868,0.1111111111,0
658198639807e32264eec6b8,25.24351,75.03877,0.0833333333,0
658198639807e32264eec6bb,25.11858,75.83625,0.1388888889,0
658198649807e32264eec6bf,26.923000584,75.8274052,0.1388888889,0
658198659807e32264eec6c3,25.10623,74.89494,0.1111111111,0
658198659807e32264eec6c6,26.1673134795,75.7863661314,0.0277777778,0
658198659807e32264eec6c9,27.46546,77.30695,0.0833333333,0
658198669807e32264eec6cc,23.8185,74.568,0.1944444444,0
658198669807e32264eec6cf,24.05265,74.78873,0.25,0
658198679807e32264eec6d2,25.18607,75.8676,0.1944444444,0
658198679807e32264eec6d5,27.52639,76.74454,0.1388888889,0
658198689807e32264eec6d9,26.1048,74.321,0.0833333333,0
658198689807e32264eec6dc,26.71015,75.89359,0.0833333333,0
658198699807e32264eec6df,28.11906,75.39043,0.1111111111,0
658198699807e32264eec6e2,23.51385,74.71545,0.1388888889,0
6581986a9807e32264eec6e8,25.89818,71.76828,0.0833333333,0
6581986b9807e32264eec6eb,25.89635,75.58444,0.1666666667,0
6581986b9807e32264eec6ef,25.1264672,75.9690496,0.1111111111,0
6581986c9807e32264eec6f2,25.89802,71.76795,0.1388888889,0
6581986c9807e32264eec6f5,25.12372,75.97482,0.1666666667,0
6581986c9807e32264eec6f8,26.02391,76.69801,0.0833333333,0
6581986d9807e32264eec6fb,25.96465,76.08691,0.0833333333,0
6581986d9807e32264eec6fe,26.92626,75.80952,0.1111111111,0
6581986e9807e32264eec701,25.67429,73.45707,0.0833333333,0
6581986e9807e32264eec704,26.876177834,75.801553333,0.1388888889,0
6581986f9807e32264eec707,25.9192203361,76.021761252,0.0555555556,0
6581986f9807e32264eec70a,25.44679,75.38988,0.1666666667,0
658198709807e32264eec70e,24.93909,76.29627,0.0555555556,0
658198709807e32264eec711,26.9851,72.58981,0.1944444444,0
658198709807e32264eec714,27.5404881312,76.6092072563,0.0833333333,0
658198719807e32264eec717,24.524116,73.105961,0.1388888889,0
658198719807e32264eec71a,27.65529,77.27542,0.1666666667,0
658198729807e32264eec71e,25.14433,73.52193,0.1666666667,0
658198729807e32264eec721,26.96508,75.7763,0.1944444444,0
658198739807e32264eec724,29.19942,73.28804,0.1666666667,0
658198739807e32264eec727,29.19586,73.20303,0.1666666667,0
658198749807e32264eec72a,26.6974,77.8996,0.1666666667,0
658198749807e32264eec72e,24.78009,72.28715,0.0833333333,0
658198759807e32264eec731,26.23003,73.00777,0.1111111111,0
658198759807e32264eec734,27.72529,75.48708,0.1111111111,0
658198769807e32264eec737,25.658,72.42377,0.1111111111,0
658198769807e32264eec73a,24.79175,73.04492,0.0833333333,0
658198779807e32264eec73d,26.727061,77.0294882,0.0833333333,0
658198779807e32264eec740,23.533862,74.429978,0.1388888889,0
658198779807e32264eec743,26.8915,75.83189,0.1388888889,0
658198789807e32264eec746,25.20169,75.85718,0.1666666667,0
658198789807e32264eec749,25.55279,76.22081,0.0833333333,0
658198799807e32264eec74c,26.88542,75.79892,0.1666666667,0
658198799807e32264eec74f,25.34936,74.63216,0.0833333333,0
6581987a9807e32264eec752,26.45873,73.11055,0.1111111111,0
6581987a9807e32264eec755,27.56274,76.61827,0.1388888889,0
6581987a9807e32264eec758,24.54647,76.16969,0.1388888889,0
6581987b9807e32264eec75b,27.93034,76.85704,0.0277777778,0
6581987c9807e32264eec761,26.86958,75.86409,0.1666666667,0
6581987c9807e32264eec764,26.89106,75.77239,0.1111111111,0
6581987d9807e32264eec767,26.84388,75.82371,0.0555555556,0
6581987e9807e32264eec76c,27.58337,76.80947,0.1388888889,0
6581987e9807e32264eec76f,27.62762,76.11437,0.0555555556,0
6581987e9807e32264eec772,26.88384,75.92922,0.0833333333,0
6581987f9807e32264eec775,26.81367,77.42742,0.1111111111,0
6581987f9807e32264eec778,26.16784,72.51439,0.1111111111,0
658198809807e32264eec77b,26.91307,70.91475,0.1111111111,0
658198809807e32264eec77e,27.05146,76.28129,0.1666666667,0
658198819807e32264eec782,26.9748,73.40969,0.1388888889,0
658198819807e32264eec785,26.973185,75.7691812,0.0833333333,0
658198829807e32264eec788,26.81151,75.78132,0.1111111111,0
658198829807e32264eec78b,27.51015,75.33489,0.1111111111,0
658198839807e32264eec78f,25.3182,73.00179,0.1388888889,0
658198839807e32264eec792,24.5261,72.79485,0.1944444444,0
658198849807e32264eec797,27.12099,74.84501,0.1944444444,0
658198859807e32264eec79a,24.57829,73.69256,0.1388888889,0
658198859807e32264eec79d,26.5295,71.17147,0.1388888889,0
658198859807e32264eec7a0,24.00053,73.75996,0.1666666667,0
658198869807e32264eec7a3,25.19558,73.38522,0.1944444444,0
658198869807e32264eec7a6,25.92607,76.01742,0.1388888889,0
658198879807e32264eec7a9,25.54686,73.87535,0.0555555556,0
658198879807e32264eec7ac,26.91036,75.83395,0.1388888889,0
658198889807e32264eec7af,26.93722,75.78539,0.1666666667,0
658198889807e32264eec7b2,24.7506971816,72.2055610276,0.0833333333,0
658198899807e32264eec7b5,26.504391,76.552098,0.1388888889,0
658198899807e32264eec7b9,27.21033,77.51284,0.1944444444,0
6581988a9807e32264eec7bc,24.51309,74.32347,0.1388888889,0
6581988a9807e32264eec7bf,27.11507615,77.15649107,0.0833333333,0
6581988b9807e32264eec7c2,26.30307,77.23646,0.1666666667,0
6581988b9807e32264eec7c6,24.51595,72.66173,0.1666666667,0
6581988c9807e32264eec7c9,27.714814,75.778801,0.1666666667,0
6581988d9807e32264eec7cc,26.022,76.3512,0.1666666667,0
6581988d9807e32264eec7cf,27.22128,74.1928,0.1666666667,0
6581988d9807e32264eec7d2,26.21083,73.69703,0.0555555556,0
6581988e9807e32264eec7d6,25.1947,75.85217,0.0555555556,0
6581988f9807e32264eec7d9,25.84647,73.19712,0.0833333333,0
6581988f9807e32264eec7dc,24.5885,76.16686,0.1944444444,0
6581988f9807e32264eec7df,26.47291,76.71164,0.1111111111,0
658198909807e32264eec7e2,24.5128,74.32325,0.0833333333,0
658198909807e32264eec7e5,27.56789,76.60543,0.1111111111,0
658198919807e32264eec7e8,24.3752068,74.6226312,0.1944444444,0
